City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,San Quintin,MX,2022-06-09 19:30:32,30.4833,-115.95,295.15,65,62,4.25
296,Moose Factory,CA,2022-06-09 19:30:33,51.2585,-80.6094,290.15,72,75,3.09
297,La Mana,EC,2022-06-09 19:30:33,-0.9333,-79.2167,298.99,83,99,0.81
298,Erzurum,TR,2022-06-09 19:30:34,40.0,41.5,284.97,76,60,1.46
299,Westport,US,2022-06-09 19:29:49,41.1415,-73.3579,302.24,50,20,8.75
300,Arraial Do Cabo,BR,2022-06-09 19:30:34,-22.9661,-42.0278,297.13,78,40,2.57
301,Eslov,SE,2022-06-09 19:30:35,55.8393,13.3039,291.16,87,93,2.33
302,Walvis Bay,NA,2022-06-09 19:30:35,-22.9575,14.5053,295.68,12,0,2.57
303,Mount Isa,AU,2022-06-09 19:30:36,-20.7333,139.5,283.02,57,1,4.12
304,Waw,SS,2022-06-09 19:30:36,7.7029,27.9953,294.46,92,28,2.23
305,Owando,CG,2022-06-09 19:30:37,-0.4819,15.8999,297.4,76,98,1.42
306,Zyryanovsk,KZ,2022-06-09 19:30:37,49.7386,84.2719,285.48,62,10,1.1
307,Thongwa,MM,2022-06-09 19:30:37,16.7619,96.5278,299.24,88,88,2.33
308,Tazovskiy,RU,2022-06-09 19:30:38,67.4667,78.7,283.88,63,73,4.25
309,Sao Joao Del Rei,BR,2022-06-09 19:30:38,-21.1356,-44.2617,292.28,81,100,1.62
310,Port Elizabeth,ZA,2022-06-09 19:29:06,-33.918,25.5701,287.77,94,75,0.89
311,Boulder City,US,2022-06-09 19:29:38,35.9786,-114.8325,313.58,11,0,6.17
312,Oudtshoorn,ZA,2022-06-09 19:30:39,-33.5907,22.2014,282.35,87,0,1.3
313,Karratha,AU,2022-06-09 19:30:40,-20.7377,116.8463,295.22,58,96,4.99
314,Colac,AU,2022-06-09 19:30:40,-38.3333,143.5833,282.13,89,93,4.92
315,Mahibadhoo,MV,2022-06-09 19:30:40,3.7833,72.9667,300.99,72,99,2.93
316,Hammerfest,NO,2022-06-09 19:30:41,70.6634,23.6821,278.4,81,75,5.14
317,Bluefields,NI,2022-06-09 19:30:41,12.0137,-83.7635,301.19,83,75,2.06
318,Faya,SA,2022-06-09 19:30:42,18.3851,42.4509,299.21,18,96,4.09
319,Dudinka,RU,2022-06-09 19:30:42,69.4058,86.1778,277.94,50,100,3.64
320,Geraldton,AU,2022-06-09 19:31:43,-28.7667,114.6,292.38,77,100,8.75
321,Mehamn,NO,2022-06-09 19:31:43,71.0357,27.8492,280.12,65,75,7.2
322,Amethi,IN,2022-06-09 19:31:44,26.15,81.8167,308.36,16,100,1.15
323,Niksar,TR,2022-06-09 19:31:44,40.5917,36.9517,290.66,90,19,1.21
324,Shimoda,JP,2022-06-09 19:31:44,34.6667,138.95,291.54,87,36,2.84
325,Oxelosund,SE,2022-06-09 19:31:45,58.6706,17.1015,290.36,63,0,2.57
326,Noumea,NC,2022-06-09 19:31:45,-22.2763,166.4572,292.14,82,75,0.93
327,Luwuk,ID,2022-06-09 19:31:46,-0.9516,122.7875,297.85,89,55,1.83
328,Mayo,US,2022-06-09 19:31:46,38.8876,-76.5119,301.5,52,40,7.2
329,Biak,ID,2022-06-09 19:31:47,-0.9131,122.8766,297.5,86,56,2.29
330,La Cruz,MX,2022-06-09 19:31:47,23.9167,-106.9,302.47,62,34,5.48
331,Liptovsky Mikulas,SK,2022-06-09 19:31:47,49.0806,19.6222,290.77,95,98,0.89
332,Pocoes,BR,2022-06-09 19:31:48,-14.5297,-40.3653,295.69,44,0,2.68
333,Cihuatlan,MX,2022-06-09 19:29:12,19.2366,-104.5651,301.97,79,75,6.17
334,Zambezi,ZM,2022-06-09 19:31:49,-13.5432,23.1047,291.46,49,48,4.08
335,Cidreira,BR,2022-06-09 19:31:49,-30.1811,-50.2056,291.17,83,100,6.16
336,Beni,CD,2022-06-09 19:31:49,0.5,29.4667,288.95,99,10,0.95
337,Guipavas,FR,2022-06-09 19:31:50,48.4352,-4.3972,290.15,94,100,7.2
338,Mumbwa,ZM,2022-06-09 19:31:50,-14.9783,27.0619,287.32,73,92,1.82
339,Kiruna,SE,2022-06-09 19:27:37,67.8557,20.2251,279.66,53,0,6.17
340,Flinders,AU,2022-06-09 19:31:51,-34.5833,150.8552,285.47,67,0,3.13
341,Yairipok,IN,2022-06-09 19:31:51,24.6667,94.0667,293.9,97,100,0.56
342,Metro,ID,2022-06-09 19:31:52,-5.1131,105.3067,296.19,93,100,1.92
343,Paranaiba,BR,2022-06-09 19:31:52,-19.6772,-51.1908,296.23,65,100,3.13
344,Rio Do Sul,BR,2022-06-09 19:31:52,-27.2142,-49.6431,291.14,96,100,0.49
345,Los Llanos De Aridane,ES,2022-06-09 19:31:53,28.6585,-17.9182,293.01,78,40,6.17
346,San Pedro,PH,2022-06-09 19:31:53,14.35,121.0167,301.1,81,40,2.06
347,Itako,JP,2022-06-09 19:31:54,35.9333,140.55,290.4,99,99,1.98
348,Marawi,PH,2022-06-09 19:31:54,7.9986,124.2928,293.67,94,97,0.97
349,Pontianak,ID,2022-06-09 19:31:55,-0.0333,109.3333,296.14,100,100,0.51
350,Havre-Saint-Pierre,CA,2022-06-09 19:31:55,50.2334,-63.5986,284.35,93,100,7.2
351,Kuytun,RU,2022-06-09 19:31:55,54.3419,101.5036,283.07,68,100,3.21
352,Eyl,SO,2022-06-09 19:31:57,7.9803,49.8164,300.31,74,100,10.27
353,Santa Maria,BR,2022-06-09 19:31:58,-29.6842,-53.8069,288.76,94,100,1.03
354,Ishinomaki,JP,2022-06-09 19:31:58,38.4167,141.3,286.91,91,100,1.14
355,Salalah,OM,2022-06-09 19:31:59,17.0151,54.0924,303.2,74,40,2.06
356,Sobolevo,RU,2022-06-09 19:31:59,54.4299,31.8996,290.44,87,72,2.75
357,Longhua,CN,2022-06-09 19:31:59,23.6137,114.1919,296.83,99,100,0.86
358,Seoul,KR,2022-06-09 19:26:13,37.5683,126.9778,290.93,91,75,0.51
359,Atar,MR,2022-06-09 19:32:04,20.5169,-13.0499,311.45,9,25,4.29
360,Tougue,GN,2022-06-09 19:32:04,11.4667,-11.6,292.96,89,100,2.36
361,Imeni Poliny Osipenko,RU,2022-06-09 19:32:05,52.4201,136.4853,279.91,90,56,1.42
362,Wanaka,NZ,2022-06-09 19:32:05,-44.7,169.15,274.88,96,78,2.43
363,Tamandare,BR,2022-06-09 19:32:07,-8.7597,-35.1047,298.21,83,42,3.21
364,Japura,ID,2022-06-09 19:32:08,-0.3167,102.35,295.88,99,94,0.68
365,Anjozorobe,MG,2022-06-09 19:32:08,-18.4,47.8667,285.89,92,90,3.18
366,Riyadh,SA,2022-06-09 19:29:37,24.6877,46.7219,308.23,7,0,1.63
367,Chimbote,PE,2022-06-09 19:33:09,-9.0853,-78.5783,293.29,75,36,5.29
368,Hay River,CA,2022-06-09 19:33:09,60.8156,-115.7999,297.14,41,75,2.57
369,High Level,CA,2022-06-09 19:30:22,58.5169,-117.136,294.21,49,75,2.57
370,Touros,BR,2022-06-09 19:33:10,-5.1989,-35.4608,298.85,83,100,4.22
371,Guanare,VE,2022-06-09 19:33:14,9.0418,-69.7421,304.16,58,94,2.57
372,Yashkul,RU,2022-06-09 19:33:15,46.1711,45.3435,297.86,30,72,2.51
373,Maragogi,BR,2022-06-09 19:33:16,-9.0122,-35.2225,298.37,83,14,3.3
374,Ca Mau,VN,2022-06-09 19:33:16,9.1769,105.15,298.74,90,100,1.76
375,Makakilo City,US,2022-06-09 19:33:17,21.3469,-158.0858,300.48,55,0,2.57
376,Alto Araguaia,BR,2022-06-09 19:33:17,-17.3147,-53.2153,291.98,91,100,1.83
377,Te Anau,NZ,2022-06-09 19:33:18,-45.4167,167.7167,276.57,92,99,2.3
378,Baruun-Urt,MN,2022-06-09 19:33:18,46.6806,113.2792,282.7,80,51,1.11
379,Yepocapa,GT,2022-06-09 19:33:18,14.5042,-90.9569,295.77,88,100,0.7
380,Saint George,US,2022-06-09 19:32:04,37.1041,-113.5841,314.06,13,0,4.02
381,Rawah,IQ,2022-06-09 19:33:19,34.4816,41.9093,302.34,18,0,3.01
382,Shebunino,RU,2022-06-09 19:33:19,46.4339,141.8603,280.23,96,100,7.12
383,Floro,NO,2022-06-09 19:33:20,61.5996,5.0328,288.83,87,75,2.06
384,Mayor Pablo Lagerenza,PY,2022-06-09 19:33:20,-19.9309,-60.7718,292.03,90,100,0.57
385,Sable-Sur-Sarthe,FR,2022-06-09 19:33:21,47.8376,-0.3329,294.29,81,16,3.54
386,Umea,SE,2022-06-09 19:33:21,63.8284,20.2597,285.11,87,0,2.57
387,Castlegar,CA,2022-06-09 19:30:14,49.2998,-117.6689,296.65,39,100,3.77
388,Beringovskiy,RU,2022-06-09 19:33:22,63.05,179.3167,277.46,61,1,5.23
389,Dingle,PH,2022-06-09 19:33:22,10.9995,122.6711,298.17,89,85,1.99
390,Milos,GR,2022-06-09 19:33:23,36.75,24.4333,295.14,84,94,10.06
391,Margate,GB,2022-06-09 19:33:23,51.3813,1.3862,289.19,74,97,1.79
392,Ugoofaaru,MV,2022-06-09 19:33:24,5.6667,73.0,300.83,77,84,3.4
393,Santa Marta,CO,2022-06-09 19:33:24,11.2408,-74.199,305.18,62,40,3.6
394,Palaikastron,GR,2022-06-09 19:33:24,35.2,26.25,296.46,79,1,3.08
395,Sorong,ID,2022-06-09 19:33:25,-0.8833,131.25,298.6,86,82,1.94
396,Along,IN,2022-06-09 19:33:25,28.1667,94.7667,295.69,99,100,0.07
397,Eureka,US,2022-06-09 19:33:26,40.8021,-124.1637,297.15,44,99,0.45
398,Olafsvik,IS,2022-06-09 19:33:26,64.8945,-23.7142,283.91,77,100,7.32
399,Guadalupe Y Calvo,MX,2022-06-09 19:33:27,26.1,-106.9667,292.49,54,100,0.82
400,Auxerre,FR,2022-06-09 19:33:27,47.8,3.5667,286.44,75,48,1.24
401,Pisco,PE,2022-06-09 19:33:28,-13.7,-76.2167,294.18,68,0,4.63
402,Tevaitoa,PF,2022-06-09 19:33:28,-16.7833,-151.5,299.3,75,19,2.71
403,Piltene,LV,2022-06-09 19:33:28,57.2243,21.6744,289.12,82,0,0.51
404,Okhotsk,RU,2022-06-09 19:33:29,59.3833,143.3,278.12,96,100,4.05
405,Saint-Joseph,RE,2022-06-09 19:33:29,-21.3667,55.6167,292.36,82,76,6.45
406,Orlik,RU,2022-06-09 19:33:30,52.5178,99.825,276.86,90,99,1.4
407,Monrovia,LR,2022-06-09 19:32:03,6.3005,-10.7969,299.18,81,100,3.63
408,Shulan,CN,2022-06-09 19:33:30,44.4167,126.95,285.73,93,74,1.29
409,Pimentel,PE,2022-06-09 19:33:31,-6.8367,-79.9342,295.31,60,0,8.75
410,Ardatov,RU,2022-06-09 19:33:31,55.2421,43.097,287.5,73,33,2.11
411,Balikpapan,ID,2022-06-09 19:33:32,-1.2675,116.8289,297.7,100,40,0.51
412,Severnyy,RU,2022-06-09 19:33:32,50.677,36.5532,294.17,43,0,0.0
413,Kabanjahe,ID,2022-06-09 19:34:32,3.1001,98.4908,289.96,94,99,0.68
414,Asyut,EG,2022-06-09 19:34:33,27.181,31.1837,306.25,16,0,0.34
415,Kopargaon,IN,2022-06-09 19:34:33,19.8833,74.4833,299.94,64,100,2.43
416,Tam Ky,VN,2022-06-09 19:34:34,15.5667,108.4833,298.52,80,100,1.22
417,Kalmunai,LK,2022-06-09 19:34:34,7.4167,81.8167,299.29,82,100,3.18
418,Aberdeen,GB,2022-06-09 19:31:09,57.1437,-2.0981,289.56,78,70,6.17
419,Qostanay,KZ,2022-06-09 19:34:35,53.1667,63.5833,285.31,76,0,3.0
420,Sistranda,NO,2022-06-09 19:34:35,63.7256,8.834,284.13,78,16,10.95
421,Hamilton,US,2022-06-09 19:34:36,39.1834,-84.5333,298.12,60,75,4.63
422,Goderich,CA,2022-06-09 19:34:36,43.7501,-81.7165,290.33,72,34,2.06
423,Puerto Leguizamo,CO,2022-06-09 19:34:36,-0.1934,-74.7819,299.55,91,100,1.59
424,La Brea,HN,2022-06-09 19:34:37,15.8,-85.9667,304.88,62,75,3.09
425,Garden Grove,US,2022-06-09 19:34:35,33.7739,-117.9415,309.15,65,20,5.14
426,Garden City,US,2022-06-09 19:34:37,42.3256,-83.331,297.31,51,40,6.69
427,Buala,SB,2022-06-09 19:34:38,-8.145,159.5921,299.21,82,91,1.08
428,Evensk,RU,2022-06-09 19:34:38,61.95,159.2333,280.52,83,40,1.76
429,Baft,IR,2022-06-09 19:34:39,29.234,56.6057,297.08,22,1,3.74
430,Cabedelo,BR,2022-06-09 19:34:39,-6.9811,-34.8339,298.52,83,99,4.72
431,Sawakin,SD,2022-06-09 19:34:40,19.1059,37.3321,304.14,51,47,1.0
432,Najran,SA,2022-06-09 19:34:40,17.4924,44.1277,302.51,15,100,1.63
433,Kruisfontein,ZA,2022-06-09 19:34:40,-34.0033,24.7314,285.31,85,4,2.55
434,Kasamwa,TZ,2022-06-09 19:34:41,-2.85,32.4333,292.18,82,100,0.9
435,Diamantina,BR,2022-06-09 19:30:42,-18.2494,-43.6003,294.3,46,52,1.83
436,George Town,MY,2022-06-09 19:30:16,5.4112,100.3354,300.11,94,40,3.6
437,Sisimiut,GL,2022-06-09 19:34:42,66.9395,-53.6735,277.84,72,91,5.9
438,Pasni,PK,2022-06-09 19:34:42,25.2631,63.471,301.06,89,0,4.56
439,Angoche,MZ,2022-06-09 19:34:43,-16.2325,39.9086,295.19,83,79,4.49
440,Nantucket,US,2022-06-09 19:34:43,41.2835,-70.0995,294.21,94,100,8.23
441,Andilamena,MG,2022-06-09 19:34:43,-17.0167,48.5833,288.14,91,100,4.02
442,Zheleznodorozhnyy,RU,2022-06-09 19:34:44,55.7503,38.0042,295.49,70,63,2.19
443,Bereda,ES,2022-06-09 19:34:44,43.2686,-7.5406,288.95,84,41,1.93
444,Poum,NC,2022-06-09 19:34:45,-20.2333,164.0167,296.1,84,100,2.86
445,Atikokan,CA,2022-06-09 19:34:46,48.7555,-91.6216,293.4,35,81,2.98
446,Verkhnyaya Sinyachikha,RU,2022-06-09 19:34:46,57.976,61.6673,283.35,96,100,1.82
447,Yar-Sale,RU,2022-06-09 19:34:47,66.8333,70.8333,288.47,49,80,1.68
448,Mandalgovi,MN,2022-06-09 19:34:47,45.7625,106.2708,284.93,47,100,2.4
449,Nyurba,RU,2022-06-09 19:34:48,63.2842,118.3319,284.14,94,25,4.16
450,Hastings,GB,2022-06-09 19:34:48,50.8552,0.5729,289.25,80,100,5.75
451,Azangaro,PE,2022-06-09 19:34:48,-14.9167,-70.2167,287.0,15,0,1.97
452,Borogontsy,RU,2022-06-09 19:34:49,62.6683,131.1683,286.81,48,88,2.95
453,Zhanaozen,KZ,2022-06-09 19:34:49,43.3,52.8,297.35,28,80,8.72
454,Port Augusta,AU,2022-06-09 19:34:50,-32.5,137.7667,281.64,77,25,2.94
455,Burnie,AU,2022-06-09 19:34:50,-41.0667,145.9167,284.22,69,42,8.91
456,Mapiri,BO,2022-06-09 19:34:51,-15.25,-68.1667,300.73,54,26,1.55
457,Santo Tomas,PH,2022-06-09 19:34:51,14.1079,121.1414,300.68,93,74,1.36
458,Hirara,JP,2022-06-09 19:34:52,24.8,125.2833,300.1,84,100,6.55
459,Brae,GB,2022-06-09 19:34:52,60.3964,-1.353,285.13,86,40,5.9
460,Vitim,RU,2022-06-09 19:35:53,59.4511,112.5578,280.39,96,45,1.4
461,Male,MV,2022-06-09 19:34:18,4.1748,73.5089,302.12,79,75,3.09
462,Villa Carlos Paz,AR,2022-06-09 19:35:53,-31.4241,-64.4978,291.51,29,53,5.36
463,Baiyin,CN,2022-06-09 19:35:54,36.5583,104.2081,289.95,48,61,3.15
464,Purkersdorf,AT,2022-06-09 19:35:54,48.1951,16.1626,290.11,90,75,6.69
465,Sovetskiy,RU,2022-06-09 19:35:55,61.3614,63.5842,284.54,98,100,2.58
466,Awjilah,LY,2022-06-09 19:35:55,29.1081,21.2869,305.72,20,0,3.81
467,Poyarkovo,RU,2022-06-09 19:35:55,49.6,128.6833,285.2,95,61,3.17
468,Bow Island,CA,2022-06-09 19:35:56,49.8668,-111.3684,296.25,33,58,3.09
469,Ulladulla,AU,2022-06-09 19:35:56,-35.35,150.4667,280.8,74,0,3.66
470,Pinotepa Nacional,MX,2022-06-09 19:35:57,16.3167,-98.0167,298.86,84,100,1.83
471,Punta Alta,AR,2022-06-09 19:35:57,-38.8759,-62.0736,284.58,43,75,8.23
472,Grand Gaube,MU,2022-06-09 19:35:58,-20.0064,57.6608,295.37,73,32,1.79
473,Regen,DE,2022-06-09 19:35:58,48.9667,13.1333,287.47,92,100,1.95
474,Berea,US,2022-06-09 19:35:58,41.3662,-81.8543,295.29,58,40,4.12
475,Kijang,KR,2022-06-09 19:35:59,35.2442,129.2139,290.0,81,5,2.21
476,Palana,RU,2022-06-09 19:35:59,59.1167,159.9667,277.62,91,96,2.46
477,Puerto Escondido,MX,2022-06-09 19:31:28,15.85,-97.0667,300.35,83,100,1.95
478,Rawson,AR,2022-06-09 19:36:00,-43.3002,-65.1023,281.29,27,1,9.87
479,Cermik,TR,2022-06-09 19:36:00,38.1361,39.4493,297.23,41,9,1.58
480,Garissa,KE,2022-06-09 19:36:01,-0.4536,39.6401,298.07,64,31,9.1
481,Tortoman,RO,2022-06-09 19:36:01,44.35,28.2167,289.63,93,11,2.79
482,Disna,BY,2022-06-09 19:36:02,55.568,28.1971,290.83,89,64,1.65
483,Hluti,SZ,2022-06-09 19:36:02,-27.2167,31.6167,285.95,53,0,1.81
484,Anadyr,RU,2022-06-09 19:36:03,64.75,177.4833,281.43,45,0,7.0
485,Keti Bandar,PK,2022-06-09 19:36:03,24.1447,67.4497,300.93,86,13,7.87
486,Lewisporte,CA,2022-06-09 19:36:04,49.2499,-55.0482,296.99,34,88,3.95
487,Chumikan,RU,2022-06-09 19:36:04,54.7183,135.315,276.32,95,98,0.38
488,Podor,MR,2022-06-09 19:36:05,16.6527,-14.9587,307.12,43,0,3.09
489,Privolzhskiy,RU,2022-06-09 19:36:05,51.4,46.0333,290.85,68,100,3.21
490,Tottori,JP,2022-06-09 19:36:06,35.5,134.2333,289.69,89,6,1.47
491,Axim,GH,2022-06-09 19:36:06,4.8699,-2.2405,299.2,84,57,2.68
492,Lethem,GY,2022-06-09 19:36:07,3.3803,-59.7968,299.46,79,100,1.82
493,Thinadhoo,MV,2022-06-09 19:36:07,0.5333,72.9333,301.59,70,100,3.01
494,Palaiokhorion,GR,2022-06-09 19:36:08,40.95,24.1833,294.31,87,100,0.96
495,Sola,VU,2022-06-09 19:36:08,-13.8833,167.55,300.42,76,100,3.84
496,Manakara,MG,2022-06-09 19:36:08,-22.1333,48.0167,290.77,90,17,1.81
497,Grand Forks,US,2022-06-09 19:36:09,47.9417,-97.4337,298.59,29,40,1.54
498,La Sarre,CA,2022-06-09 19:36:09,48.8002,-79.1996,289.51,77,100,2.31
499,Iracoubo,GF,2022-06-09 19:36:10,5.4802,-53.2011,300.64,76,51,3.51
500,Trelew,AR,2022-06-09 19:36:10,-43.249,-65.3051,281.16,24,0,8.93
501,Borovskoy,KZ,2022-06-09 19:36:11,53.8,64.15,284.61,84,62,3.02
502,Mishan,CN,2022-06-09 19:36:11,45.55,131.8833,286.33,95,99,1.14
503,Itoman,JP,2022-06-09 19:36:11,26.1247,127.6694,297.16,96,100,3.6
504,Napasar,IN,2022-06-09 19:36:12,27.9667,73.55,306.71,25,8,8.85
505,Inongo,CD,2022-06-09 19:36:12,-1.95,18.2667,295.94,61,100,1.22
506,Tanout,NE,2022-06-09 19:36:13,14.9709,8.8879,307.04,11,8,3.73
507,Amapa,BR,2022-06-09 19:36:13,1.0,-52.0,298.53,95,99,1.43
508,San Cristobal,VE,2022-06-09 19:36:14,7.7669,-72.225,299.25,54,94,2.68
509,Dunedin,NZ,2022-06-09 19:37:14,-45.8742,170.5036,278.6,76,51,0.45
510,Bonthe,SL,2022-06-09 19:37:15,7.5264,-12.505,299.8,80,100,3.8
511,Berlin,DE,2022-06-09 19:30:28,52.5244,13.4105,294.81,64,0,3.13
512,Puerto Narino,CO,2022-06-09 19:37:15,-3.7703,-70.3831,300.15,82,100,0.67
513,Green Haven,US,2022-06-09 19:37:16,39.1395,-76.5477,301.06,52,75,7.2
514,Lockhart,US,2022-06-09 19:37:16,28.6194,-81.4426,309.75,78,75,3.09
515,Yuxia,CN,2022-06-09 19:37:16,34.0615,108.6291,291.49,70,50,1.81
516,Chara,RU,2022-06-09 19:37:17,56.9064,118.2631,287.07,73,89,0.58
517,Mookane,BW,2022-06-09 19:37:17,-23.688,26.6595,286.33,40,0,1.9
518,Lazarev,RU,2022-06-09 19:37:18,52.225,141.5131,278.19,96,100,3.91
519,Port Macquarie,AU,2022-06-09 19:37:18,-31.4333,152.9167,279.63,78,0,3.43
520,Misantla,MX,2022-06-09 19:37:19,19.9333,-96.8333,304.2,53,100,3.91
521,Sao Bartolomeu De Messines,PT,2022-06-09 19:37:19,37.2602,-8.2867,296.16,56,98,3.12
522,Brookhaven,US,2022-06-09 19:36:55,31.5791,-90.4407,305.96,53,20,2.12
523,Nouakchott,MR,2022-06-09 19:33:18,18.0858,-15.9785,296.11,84,52,5.37
524,Valpacos,PT,2022-06-09 19:37:20,41.6075,-7.3109,296.53,52,14,3.05
525,Copiapo,CL,2022-06-09 19:37:21,-27.3667,-70.3333,286.98,36,0,2.06
526,Camapua,BR,2022-06-09 19:37:21,-19.5314,-54.0439,296.02,72,71,4.76
527,Pudem,RU,2022-06-09 19:37:22,58.3044,52.1675,283.48,87,35,1.65
528,Arvika,SE,2022-06-09 19:37:22,59.6553,12.5852,287.49,75,100,0.81
529,Harstad,NO,2022-06-09 19:37:23,68.799,16.5293,281.81,93,91,7.15
530,Lompoc,US,2022-06-09 19:37:24,34.6391,-120.4579,306.49,56,0,5.14
531,Oytal,KZ,2022-06-09 19:37:24,42.9057,73.2697,295.08,37,58,3.56
532,Salinas,US,2022-06-09 19:34:37,36.6777,-121.6555,304.27,50,0,4.63
533,Sayyan,YE,2022-06-09 19:37:25,15.1718,44.3244,292.92,22,75,2.83
534,Orotukan,RU,2022-06-09 19:37:25,62.2667,151.7,279.04,78,100,3.62
535,Pitimbu,BR,2022-06-09 19:37:26,-7.4706,-34.8086,298.48,79,97,4.49
536,Elko,US,2022-06-09 19:37:26,41.0002,-115.5012,301.84,20,100,1.34
537,Evanston,US,2022-06-09 19:35:58,42.0411,-87.6901,299.32,36,40,5.66
538,Ternate,ID,2022-06-09 19:37:27,0.8,127.4,299.95,78,92,1.92
539,Newport,GB,2022-06-09 19:37:27,51.5877,-2.9984,290.2,88,97,6.06
540,Eresos,GR,2022-06-09 19:37:27,39.1667,25.9333,296.98,81,23,6.34
541,Santa Rosa,PH,2022-06-09 19:37:28,14.3122,121.1114,301.53,80,57,2.17
542,Lawton,US,2022-06-09 19:37:28,34.6087,-98.3903,303.19,58,75,3.13
543,Roxana,CR,2022-06-09 19:37:29,10.2753,-83.7513,304.28,86,100,1.03
544,Turayf,SA,2022-06-09 19:37:29,31.6725,38.6637,302.29,28,0,6.17
545,Santa Cruz Cabralia,BR,2022-06-09 19:37:30,-16.2781,-39.0247,299.28,65,40,4.12
546,Harrogate,GB,2022-06-09 19:37:31,53.9908,-1.5373,290.23,79,75,5.14
547,Matara,LK,2022-06-09 19:37:31,5.9485,80.5353,299.03,88,100,4.73
